open,high,low,close
30533,31057,30289.2,30461.2
30461.3,30666.3,29931.1,30164.4
30164.4,31005.5,30105.6,30722.9
30722.9,30740.2,29947.6,30134.1
30134.1,30832.4,30047.7,30413.1
30413.7,31272.9,29494.1,30469.2
30469.2,30656,30314.9,30584.7
30584.7,30681.8,30190,30560.2
30562.7,31385.9,30430.9,31052.4
31052.4,31354.7,30626.8,30810.5
30810.5,30881.5,30198.2,30474.9
30474.9,31491.9,29891.6,30222
30222,30445.7,29703.5,30292.7
30292.7,30388,30048.8,30185.9
30185.9,30445.5,30121,30159.3
30159.3,31048.9,29956.9,30320.1
30260.1,30813,30206,30570.8
30570.8,30977.8,30215.9,30355.4
30355.4,31818.8,30250.6,31266.2
31266.2,31641.1,29915.6,30256.8
30255.8,30407.6,30216.7,30312.1
30312.1,30451.9,30143.6,30306.6
30306.6,30375.9,29665.4,30249.1
30247.7,30273,29518.2,29807.4
29807.4,30193.1,29762,29933.7
29933.7,30417.2,29576.2,29869.6
29867.6,30059.3,29724.6,29900.2
29900.2,30001.4,29805.6,29830
29830,30348.9,29649.9,29944
29954.7,30098.1,28862.5,29163.5
29163.6,29373.7,29045.3,29226.9
29226.9,29682.8,29092.3,29467.2
29467.2,29566.3,29093.3,29179.3
29179.3,29528,29115.5,29313.4
29313.2,29406.6,29255.6,29348.1
29347.8,29446.9,29088.4,29211.2
29211.2,29525.9,29096.3,29238.3
29238.3,29343,28562.8,29229.9
29228.1,30028,28919.7,29162.9
29162.9,29401.8,28940.7,29217.1
29230.2,29305.2,28789.6,29037.5
29037.5,29191.1,28961,29041.5
29041.5,29206.5,28896.4,29042.9
29044.3,29241.9,28514,29162.2
29162.3,30221,29110,29850.5
29850.8,30130.7,29351.4,29501.2
29501.2,29707.2,29306.9,29434.8
29434.8,29526.6,29219.1,29377.7
29377.7,29465.1,29355.5,29400.9
29400.9,29450.5,29309.2,29344
29344,29661.2,29076.3,29371.3
29371.3,29459.1,29104.6,29197.8
29197.8,29225,28836.4,28897.2
28897.2,28944.4,25156.3,26238.8
25989.9,27092,25606.8,26049.7
26049.7,26266.9,25793.4,26078.2
26078.2,26294,25985.4,26175.5
26178.7,26246.8,25812,26192.4
26192.1,26192.3,25294.2,25660.3
25660.6,26805.7,25634.5,26315
26312,26566.7,25857.2,26081.7
26081.7,26296.3,25765.6,26067.5
26066,26099.2,25969.9,26027.7
26026.4,26167.8,25953.9,26055.6
26055.6,26231.7,25859.8,25969.4
25969.4,28143.8,25904.1,27664.2
27664,27768.9,27020.8,27259.7
27259.7,27568.9,25665.6,26021.4
26021.4,26145.8,25325.1,25791.3
25791.3,25982.3,25742.2,25856
25856,26121.6,25796.4,25963
25963,26100.4,25624,25670.5
25664.9,25871.4,25554.8,25722.4
25722.4,26005.7,25403.7,25709.9
25711.3,26419.4,25600.1,26146.7
26172.9,26433.8,25667.7,25890.6
25889,25934.1,25789.2,25883.5
25883.5,25910.4,25577.4,25893
25915.4,26020.6,24905.3,25139.9
25139.9,26544.6,25078,26100.6
26098.7,26403.4,25761.8,26232
26232,26857.2,26128.6,26542.5
26542.5,26689.2,26224,26468.3
26469.2,26885.8,26450.5,26572.4
26572.4,26628,26404.6,26491.3
26491.3,27414.8,26383.4,26843.4
26843.4,27485.2,26673.9,27161.8
27161.8,27391.9,26805.3,27111.8
27113.7,27159.9,26375.9,26612.6
26612.6,26739.6,26470.2,26567.2
26567.5,26633.6,26510.1,26570.7
26570.7,26739.3,26341.5,26520.4
26520.4,26520.4,25994,26278.3
26278.3,26392.2,26080.6,26154.2
26226.9,26828,26094.3,26260.2
26260.6,27296.3,26260.5,27004.5
27002.2,27240.3,26664.7,26867
26867,27095,26862.4,27004.7
27004.7,27289.3,26956.2,27190.2
27183.1,28495.5,27158.3,27480.2
27480.2,27671.8,27165,27399.8
27399.8,27837.2,27213.8,27688.2
27687.7,28124.5,27358.6,27457.7
27457.4,28289.7,27197.4,28053.9
28056.7,28146.2,27858.1,27948.7
27948.6,28107.3,27710.7,27934.7
27932.8,27999.1,27322.4,27626
27627,27737.2,27298.8,27428.7
27428.7,27478.8,26532,26720.7
26720.7,26938.9,26544.1,26749.4
26749.4,27108.5,26679.2,27013.8
27012.1,27067.2,26755.2,26819.4
26818.4,27233.8,26807.4,27180.7
27180.7,30006.6,27038.4,28435
28435,28627.8,28081.5,28497.8
28490.3,28890.4,28154.4,28276.5
28272.6,28921.3,28146.9,28615.2
28615.5,30118.1,28592.3,29627.2
29627.2,30374.6,29478,29999
29999.1,30259.6,29722,29760.1
29760.1,31825.8,29724.7,31646.4
31646.4,35179.4,31611.4,34138.1
34121.6,35128,33691.4,34560.7
34560.7,34833.4,33749.3,34114.2
34114.2,34284.2,33408,33847.2
33847.2,34401.5,33793.9,34195.5
34195.8,34748.3,33936.4,34714.6
34714.6,34835.5,34133.9,34479.9
34480.3,34730.2,34051.6,34573.7
34573.7,35599.2,34107.6,35289.3
35291.2,35994.6,34332.4,34793.3
34793.3,34952.4,34123.1,34641.6
34641.6,35204.6,34599,35180.4
35177.8,35325.5,34482.8,34998.1
34999.4,35375.9,34757.5,35125.6
35125.6,35901.3,34535.5,35298.3
35298.3,35958.6,35108.8,35791.5
35793.6,37984.4,35552.8,36555.6
36549.2,37514,36352.6,37376
37371.1,37512.4,36729,36901.1
36901.2,37239.5,36746.5,37170.9
37170.9,37429.3,36341.7,36480.2
36482.4,36751.5,34765.8,35613.6
35610.1,37893.1,35366.2,37726.6
37730.1,37977.4,35513.1,36221.6
36225.1,36772,35873.1,36552.4
36552.4,36857.6,36210.9,36524.2
36523.9,37099.3,36361.8,36996.6
36996.6,37764.7,36706.4,37455
37454.4,37669.3,36276.4,36390.3
36393.1,37872.5,35657.9,37457.3
37456,37647.9,36895.8,37310.2
37319.4,38428.2,37256,37711.9
37711.9,37909.6,37610.8,37747.3
37746,37835.8,37170,37667.6
37667.6,37667.6,36716.2,37084
37084,38396.6,36871.7,37883.1
37884.9,38467.7,37584.3,37795.2
37795.2,38150.8,37510.5,37700.1
37705.6,38996.9,37611.1,38719.3
38719.3,39732.7,38660.5,39367.1
39373,40223.8,39294.1,40075.1
40077.2,42419.1,39793.9,41952.7
41941.6,44493.1,41416.5,44290.7
44290.7,44295.3,43390.8,43771.6
43761.1,44046.4,42870.4,43151.1
43151.1,44716.5,43093.8,44263.5
44278.1,44369.1,43734.9,43911.6
43903.4,44053.7,43605.9,43784.8
43779.1,43848.2,40188,41267.3
41267.3,42090.8,40645.8,41211.6
41211.6,43448.9,40563.1,42972.3
42972.3,43424.7,41784.8,43077.9
43077.9,43187.5,41656.4,42064.9
42064.9,42689.1,41625.1,42277
42277,42373.1,41532.4,41674.9
41674.9,42744.6,40515.1,42498.4
42498.4,43465.1,41797.4,42312
42312.1,44282.1,42192.1,43613.4
43610.8,44245.8,43290.5,43957.3
43957.8,44411.2,43423,43834.6
43834.6,44084.3,43330.1,43767.7
43767.7,43963.3,42704.4,43005.7
43007.5,43806.9,42755.6,43689.8
43689.8,43689.8,41703.7,42465.8
42465.8,43698.8,42103.1,43350.7
43356.1,43815.2,42273.6,42644.4
42647.1,43129.7,41306.9,41769.4
41769.4,42603.9,41521.8,42131.5
42125.3,42881,41981.6,42247.3
42250.7,43836.1,42053.8,43538.2
43538.2,45919.1,43538.2,44998.4
44998.6,45510.9,40823.8,42765.5
42766.4,44791.8,42607.7,44370.8
44370.8,44407.1,42530.8,44002.2
44006.7,44343,43436.7,43904.9
43904.9,44498.8,43726.7,43898.1
43890.9,47261.7,43201.1,47041.8
47041.8,47636.2,45198.3,46275.4
46266.3,46958.7,44331.1,46914.4
46914.4,48976.3,45596.8,46402.8
46402.8,46520.5,41717.1,42481.9
42464.6,43247.9,42426.4,42980.3
42980.3,43068.5,41974.4,42250.7
42250.8,43360.9,41688,42576.8
42588.9,43573.6,42058.2,43199.1
43199.1,43277.8,42162.8,42679.4
42679.4,42877,40597.9,41312.9
41303.6,42148.6,40259.3,41645.8
41645.8,41830.5,41418.6,41747.3
41747.3,41855,41503.4,41607.2
41607.2,41658.8,39415.3,39794.8
39793.1,40137,38514,39434
39453.3,40519.7,39437.3,39854.9
39854.9,40274,39523.9,39934.7
39934.7,42231.4,39801.8,41897.5
41897.5,42197.5,41390.6,42155.1
42155,42828.7,41617.9,41827.3
41833.5,43290.9,41746.9,43111.1
43110.2,43861.3,43078.1,43326.9
43324,43736.8,42287.4,42632.2
42632.2,43271.3,41851.4,42914.7
42914.7,43453.6,42522.1,43179.7
43179.7,43354.9,42864.1,43016.5
43016.7,43100.5,42299.6,42553.3
42553.3,43521.8,42236.1,42449.1
42449,43361.3,42406.5,43186.1
43186.2,44388.9,42757.2,44151.9
44151.9,45616.6,44143.9,45280.6
45283.4,48206.4,45246.2,47300
47300,48170.9,46834.2,47839.8
47839.8,48606.7,47577.8,48149.9
48150.3,50347.5,47713.9,50043.1
50043.1,50391.8,48311.1,49540.8
49540.9,52034.4,49251.7,51840.6
51843.1,52843.6,51364.3,51689.3
51685.7,52599.4,51601.5,52017.9
52017.9,52246.6,50645.3,51721.9
51721.9,52382.2,51188.9,52245.5
52245.6,52496.1,51685.7,51948.9
51948.9,52985.8,50765.1,52178.6
52178.6,52528.3,50640.5,51511.1
51499.7,52049.6,50913.3,51439.5
51422.7,51516.6,50643.5,50780.9
50780.9,51683.8,50521.3,51556.1
51556.1,51951.3,51281.4,51699.4
51699.4,54952,50907.1,54695.3
54695.3,57564.2,54477.5,56915.7
56915.7,64078.1,56725.3,61317.8
61317.8,63683.8,60362.5,61260.1
61260.1,63183,60797.7,62538.3
62538.2,62767.9,61674.8,61745.5
61745.5,63257.1,61431.9,62847.2
62855.7,68003.8,62397.8,68003.8
68003.8,68992.1,60331.6,63419.7
63469.8,67642.2,62832.5,65949.5
65949.5,68054.8,65593.6,67198.1
67198.1,69982,66303.7,68290.8
68283.1,68693.9,68030.8,68498.3
68497.6,70026,68218.2,68498.7
68515.3,72858.2,67623.4,72455.6
72455.6,72812.7,69082.3,71167
71167,73672.6,71041.1,72987.6
72988.3,73532.1,68668.9,71514.2
71503.5,72390,65619.8,69110.5
69110.5,70045.1,65756.6,66336
66318.6,68862.1,64499.7,68201.1
68204,68907.5,66562,67687.9
67688,68105.2,62418.1,62578.9
62578.8,67914.9,60770.4,67488.6
67064.4,67667.9,64520.8,65377.2
65368.9,66635.8,62307.5,63045.9
63035.9,66001,62998.9,64751.5
64747.9,67000,63794.1,66947.2
66947.2,71177.6,66386.7,70314.3
70324.5,71580.3,69295,70249.9
70249.9,71755.9,68369.8,69415.1
69415.1,71562.8,68852,70862.9
70862.9,71073.2,69100.6,69841.5
69841.5,70354.8,69665.8,69748.1
69748.1,71218.7,69567.1,70864.5
70864.5,71371,68180.5,69612.4
69619.8,69900.4,64570.6,65709.4
65708.8,66931.5,64544.9,65937.8
65949.1,69334,65078.2,67804.2
67806.3,68768.3,65984.3,67539
67526.3,68497.1,67483.6,68316.7
68316.7,70320.9,68303.4,69037.5
69037.5,72757.3,68907.9,71687.7
71684.9,71993.5,68208.4,69182.7
69182.7,70135.3,67483.2,70014.9
70014.9,71287,69556.1,70120.3
70120.3,71236.7,65550,66979.4
66975.4,67939.6,61006,62983
62973.1,65638,62172.3,63706.3
63701.2,66906,62308.1,63273.7
63273.7,64349.2,61637,64030.3
64019.9,64501.9,59677.6,61294.1
61294.2,64151.5,60816.2,63496.6
63488.8,65486.4,59607.4,64327.6
64419.6,65438.6,62979.7,64745.4
64745.4,65723.8,64251.6,64667
64667,66849,64518.9,66546.2
66546.2,67251.8,65821.2,66350
66356.7,67073.1,63555.2,64340.7
64333.5,65237,62755.7,64673.3
64672.5,64813.5,63302.6,64085.6
64053.6,64053.6,62432.1,63232.6
63232.6,64357.1,63198.4,63623.8
63620.7,63721.1,61834.1,63092.2
63086.6,64710.7,59113.6,60101.2
60098.9,60984.2,56509.6,57822.2
57822.2,59623.6,56867.2,59115.6
59112.6,63230.8,58817.2,62753.8
62775,64542.2,62577.1,63908.6
63913.5,64619.6,62858.2,63876.1
63876.1,65500,62699.2,63551.6
63542.9,64408.4,62792.5,63072.1
63081.5,63122.3,61376.1,61466.9
61466.9,62809.4,60605.1,62533.3
62543.7,63457,60170,60691.7
60691.8,61468.4,60461.4,60906.6
60906.1,61851.3,60595.4,61209.7
61223.7,63437.3,60731.8,62893.1
62894.8,63106.4,61117.3,61672.4
61672.4,66452.5,61295,65895.4
65912.9,66744.2,64607.5,65467.9
65467.9,67473.8,65109.6,66846.6
66833.4,67394.3,66627,66910.7
66910.7,67698.4,65875.3,66275.4
66278.5,70285.7,66060.3,69722
69744.3,71983.3,69148.6,69709.6
69702.1,70645.5,68913.2,69468.6
69468.6,70059.7,66493.9,67946.5
67956.4,69235.3,66593.3,68867.7
68867.7,69587.1,68482.9,69124.5
69125.2,69510.8,68168.4,68498.8
68498.8,70616.2,68205.2,69733.8
69733.8,69733.8,67193.9,68314.3
68301.9,68853.4,67093.5,67626
67611.8,69472.9,67095.7,68392.8
68392.8,69000.6,66627.1,67484.5
67484.5,67814.1,67170.6,67699.7
67699.7,68404.5,67243,67780.2
67774,70266.4,67572.6,69069.4
69069.4,71059.3,68546.8,70620
70620,71767.3,70378,71145.5
71145.5,71630.6,70096,70717.9
70717.9,71924.3,68758.1,69251.9
69224.4,69550.2,69148.2,69397.3
69396.6,69849,69122.6,69739.5
69739.5,70165.3,69152.2,69566.3
69566.7,69572.5,66022,67382.5
67390.7,70005.3,66898.3,68513.4
68513.4,68517.4,66299.1,66943.2
66943.2,67325.5,65032.8,66159.8
66149.7,66434.8,65822.6,66089.2
66089.2,66745,65997.7,66471.8
66471.8,67247.9,65074.6,66541.3
66550.2,66684.9,64039.9,65184.1
65202.1,65712.4,64640.1,64978.4
64978.4,66455,64511.8,65004.3
65004.3,65100.6,63390.1,64044.7
64044.7,64507.9,63913.8,64304.3
64304.3,64493.3,63496.6,63800.6
63794.2,63794.2,58495.2,60056.1
60075.4,62381.7,59941.4,61905.4
61908.8,62468.4,60678.9,61006.1
61006.1,62326.8,60561.6,61453.6
61453.6,62149.8,59959.9,60245.9
60243.6,61126,60173.9,60941.2
60941.2,62314.4,60612,61853.4
61843.4,63790.9,61843.4,63072.4
63059.9,63216.1,61729.6,61858.9
61858.9,62190,59342.6,60180.7
60176,60431,56729,58460.7
58460.2,58731.4,53734.1,56524.5
56522.1,58265.4,56023,57869.8
57869.7,58476.4,56205.5,56589.8
56587.8,57904.4,54276,56654.8
56637.4,58257.4,56283.6,57798.8
57806.8,59433.9,57149.8,57429.8
57424.4,59473.8,57084.3,57458.3
57458.3,58542.5,56542.5,57612.9
57608,58971.9,57590.9,58696.6
58693.3,61428.6,58298.1,61299
61333.1,63855.9,60664.2,63564.2
63564.2,65213.7,62400.1,64516.1
64516.1,66140.2,63867.4,64323.8
64323.8,65111.2,63232.8,63837.2
63837.2,67412.3,63288,66920.4
66920.4,67611.6,66261,67120.6
67121.2,68298,65812,68207.6
68207.6,68476.6,66566.7,67862
67872.4,67875.2,65461.6,65879.9
65879.9,67110.7,65132.4,65627
65655.8,65980.9,63436.1,65818.9
65820.9,68198.6,65610.3,67946
67945.3,69406.9,66673.3,68857.9
68857.9,68860.9,67065.3,68015.8
68024.8,70050.6,66440.6,67492.6
67492.6,67545.5,65283.1,66284.1
66302.1,66805.6,64499,64954.6
64962.4,65290.5,62246.6,64835.8
64835.8,65558.9,61234.4,61915.7
61922.7,62177,59843.1,60605.3
60609.8,61075.2,57164.5,58443
58443,59100.9,48999.5,54375.7
54380.3,57046.6,53909.1,56479.5
56479.5,57725.2,54676.4,55425.5
55441.1,61340.8,54573.9,61201.8
61184.4,62680.3,59668.5,60754.8
60776.8,61299.3,60263.6,61087.6
61087.6,61858,58317.6,59015.7
59013.9,60611.5,57671.9,58975.9
58976.3,61587.6,58411.1,61037.4
61041.3,61824.7,58665.2,58918.3
58931.3,59838.4,56109.5,57633.2
57600.4,59840.5,57152.4,59040.5
59033.8,59695.8,58739.7,59309.1
59317,60255.1,59254.6,59451.2
59455,59589.8,57836.7,58980.5
58992.3,61396.6,58602.6,59297.5
59292,61834.2,58808.7,61238.4
61240.2,61511.7,59737.2,60548.5
60552.2,64657,60311.5,64443.5
64443.4,64988.9,63579.2,63634.6
63634.6,64593.9,63605.3,64406.3
64406.3,65024.1,62881.9,63170.4
63167.2,63291.4,59999.4,60420
60394,60394,57872.9,59118.3
59121.3,61176.3,58850.9,59495.4
59495.4,59878.4,57689.6,59047.3
59053.3,59448.7,58741.1,59053.2
59067.9,59126.4,57567.6,58340.6
58340.8,59264.8,57125.6,59037
59041,59805.4,57547.3,58097.3
58118.3,58520.2,55618.3,58093.6
58100.6,58383.6,55649.4,56130.4
56130.4,56997.7,52572.7,53738.6
53738.6,54842.9,53589.1,53921.1
53921.6,54708.1,53628.2,54458.5
54457.6,57958.7,54336.7,57464.6
57458.2,58040.3,56394.2,57504
57514,57983.4,55549.1,57357.2
57357.2,58524.8,57222.5,57916.5
57906.5,60383.7,57632.1,60308
60332.7,60650.4,59476.3,60046.8
60046.8,60393.9,59483.8,59652.3
59656.6,59691.9,57481.2,57983
57984.5,61323.5,57610,60338.8
60329.4,61318.6,59178,60201.3
60195.8,63865.3,60195.8,62886.9
62880.8,64134,62344.4,63121.7
63121.7,63405.1,62758.6,63094.3
63094.3,63565,62438.6,62756.3
62756.3,64740,62377.1,63376.8
63370.8,64579.9,62718.3,64026.8
64026.8,64808.4,62992.6,63427.2
63427.2,65825.7,62653.1,65058.5
65056.5,66515.6,64738.8,65828.5
65828.5,66262,65428.8,65699.2
65699.2,66122.4,65398.2,65842.3
65840,65988.4,63042.2,63686.5
63693.6,64120.7,60148.5,61126.1
61124.4,62384.8,59983.2,60816.2
60815.3,61466.7,59848.4,60799.8
60799.8,62474.2,60449.6,62273.8
62273.9,62366.2,61685.6,61848.4
61848.4,62967.4,61796.4,62292.4
62292.4,64449.3,62292.4,63355
63355,63355,61835.4,62398.8
62398.8,62503.9,60266.4,60848.4
60820.8,61245.2,58867,60133.8
60125,63401.1,59880.7,62839.7
62839.7,63461.6,62334.6,63202.2
63202.2,63351.3,62019,62869.3
62854.1,66262.5,62432.2,65777.1
65759.5,67853.3,64786,66415.4
66405.4,68400.2,66392.1,67552.7
67556.9,67925.8,66640.3,67059.9
67064.3,68993.1,67064.3,68403.1
68403.1,68679.5,68011.4,68206.8
68207.4,68878.6,68059.1,68747.3
68747.3,69488.2,66800.6,67774.7
67774.7,67851,66545,67486.2
67486.2,67787.8,65177.1,66343.6
66348.5,68801.1,66278.6,68306.3
68306.3,68726.1,65859.5,67176.8
67172.6,67355.4,65562.7,67088.8
67092,68242.5,66887.7,68030
68030,70218.9,67522.3,69912.7
69916,73605.5,69694.1,72637.5
72640.1,72942.8,71409.2,72374.2
72374.2,72677.5,69586.1,70387.7
70360.2,71587,68763.8,69392.1
69392.1,70075.1,68998.3,69414.6
69402.9,69426.6,67452.3,68865.1
68818.5,69456.2,66787.6,67874.1
67866.9,70537,67432.1,69585.7
69585.7,76466.8,69287.4,75683.9
75680.7,76947.6,74451.2,75907.9
75925.6,77278.5,75640.4,76418.8
76418.8,76830.2,75737.4,76542.1
76541.2,81498.5,76496.9,80659.1
80659.1,88476.8,80004.1,88079.6
88115.9,90018.1,85114.3,88649.6
88635.3,93469.8,86245.1,89813.8
89784.6,91799.7,87019.5,87656.3
87647.6,91877.5,86671.7,91232.7
91235.4,92389.3,90082.5,90360
90360,91438.1,88722,89567.6
89559.6,92601.6,89336.6,91230
91230,94015,90298.3,91941.9
91926.3,94904,91630.9,94225.5
94225.5,99048.2,93840.4,98446.5
98414.4,99667.7,97189.3,98729.9
98737,99009.7,97232.2,97737.4
97724.5,98661.6,95784.9,98098
98093,98960.8,92587.9,94373.3
94378.2,94992.4,90762.8,91776.2
91735.8,97354,91553.2,96143.5
96143.5,96657.7,94666.5,95652.8
95656.6,98716.6,95373.7,97371
97363.7,97524,96126.6,96504.7
96504.7,97890.8,95743.6,97612.3
97621.2,98187.9,94400,95406.3
95390.3,96309.8,93599.7,96176.8
96180.2,99212.8,94661.7,98312.2
98298.2,104062,93081.3,96751.8
96789,102079,95560.6,100648
100648,100724,99087.6,99717.7
99717.7,100548,98767.2,100276
100264,101407,94879.2,96993.1
104284,104284,97777,101597
101715,103659,100214,101200
101198,104758,100705,103488
103494,106426,103320,105104
105118,105999,101532,102232
102223,102757,100486,100643
100643,101438,96236.6,97951
97890.9,102565,91453.3,101771
101843,101931,96180.3,97738.1
97736,99095.7,96264.9,96464.5
96444.3,99161.6,95696.5,96953.5
96955.3,100191,95646.7,96065.6
96065.6,96898.4,95676.5,96481.6
96481.6,97338.6,94728.2,95860.3
95841.7,98338.9,95642.1,97406.8
97388.6,98489.2,94858.9,95545.9
95579.7,98116.2,94139.6,97815.3
97813.4,98094.1,95243.6,96413.3
96417,98843.8,96285.1,97151.1
97151.1,97977.2,97026.9,97552.6
97553.6,97715.2,96581.1,96876.5
96876.5,97044.1,95210,95878.4
95878.4,96685.7,93337.7,95256.6
95261.9,96680.7,94989.1,96526.3
96526.3,98741,96405.5,98149.7
98133,99501.9,94826.9,95761.2
95761.2,96962.5,95605.6,96639.2
96349.4,96485.1,95243.3,95786.2
95786.5,96501.9,92371.8,92426.5
92425.6,92857,85957.1,88717.9
88726.6,89297.9,82578.5,84256.2
84275.5,86977.6,82579.4,84593.4
84597.7,85071.3,78221.9,84091.1
84091.1,86488.8,83757.7,86064.7
86064.7,95019,84999.6,94203.4
94185.5,94809.7,85059.6,86564.3
86552.7,88932.5,81666.5,87467.6
87445.4,90730.4,86328.4,90445.9
90446.8,92805.9,87831.5,90312.8
90312.8,91267.9,84704.4,86707.9
86707.9,86859.9,85204.3,86349.6
86272.7,86430.8,80170.9,80233.9
80333,84026.2,77410.4,79446.7
79461.6,83586.2,76751.7,83111
83111,83750.2,80778.5,83620.6
83620.6,84309.4,79919.4,81357.3
81357.3,85295.7,80782.5,84438.9
84419.3,84673.7,83611.1,84381
84381,85101.4,82085,82088
82098.8,84745,82011.9,84055.3
84040.3,84136.8,81133.2,82370.2
82364.2,86487.5,82334.3,86166.2
86162.8,87455.4,83618.4,84094.5
84100.1,84804.4,83125.4,84137.7
84124.8,84508.7,83816.3,83936.2
83936.2,85643.9,83625.1,85335.6
85350,88747.7,85350,87443.2
87448.9,88535.5,86332.2,87480.5
87488.9,88261.3,85869.9,86834.4
86833.6,87701.1,85842.8,87344.5
87341.1,87465.8,83543,84405
84412.6,84568.1,81641.5,82341.3
82339.8,83464.6,82046.5,82206.5
82187.9,83841,81284.6,82518.5
82522.2,85449.3,82243.4,85176.5
85206.8,88206.3,83910.7,84812.5
84778.6,84778.6,81215.4,82674.1
82674.9,84689.8,81690.2,84130.7
84131.7,84215.2,82365,82885.3
82885.3,83705.5,78680.6,78903.2
78918.1,81182.5,74437.4,79201.4
79202.4,80822.5,76258.3,77017.6
77036.8,83572.1,74568.6,83276.8
83261.1,83485.2,78410.2,79672.3
79674.2,84268.7,78920.1,83645
83651.4,85863.6,82782.2,85333.8
85369.9,86077.3,83045.9,83585.9
83599.9,85774.8,83161.5,84722.4
84740.9,86445.5,83844.6,84216.4
84168.8,85454.9,83120,84510.5
84537,85418.5,83771.9,85069.5
85045.5,85123.6,84304,84630
84634.5,85621.5,84361.6,85339.5
85339.5,85346.7,83960.2,84981
84981.5,88474.8,84677.1,87283.7
87283.7,93491.1,86928.7,93055.5
93063.6,94536,91950.7,93513
93535.8,93878.8,91678.6,93381.7
93388,95787.3,92883.8,94665.5
94665.5,95246.6,93898.9,94364.8
94375.4,95343.7,93612.1,94337.7
94337.7,95660.1,92823,94540.5
94540.5,95449.5,94203.9,94726.2
94706.9,95228.4,92941.3,94400.1
94410.6,97439.5,93995.6,96454.9
96454.9,97895.7,96193.8,96716.4
96716.4,96928.9,95852.3,96266.2
96266.2,96344,95191,95656.9
95671.3,95671.3,93476.7,94663
94663,95149.5,93381.8,94679.5
94679.5,97696.8,94675.3,97110.9
97170,104098,96876.3,102786
102768,104318,102295,102964
102964,104069,102716,103754
103783,104964,103355,104328
104367,105738,100709,102482
102479,104967,101424,104343
104321,104432,102604,103616
103616,104153,101380,103289
103289,104550,103090,103612
103606,103720,102616,103233
103228,105977,102911,104191
104206,107130,102041,105475
105458,107320,104195,106619
106608,109762,105936,108447
108447,111984,108301,110876
110891,111834,107334,108306
108309,109516,106826,108829
108829,108829,106646,107477
107471,110397,107377,109325
109332,110723,107518,108924
108942,109284,106801,107517
107490,108914,105723,106422
106431,106441,103679,104589
